video_id,view_count,like_count,dislike_count,favorite_count,comment_count,published_date,title,category_id
2yO4-Oh-JP4,329788,497,33,0,21,2011-10-01T08:38:12.000Z,Aamir Khan 1st Coca Cola Old Indian Doordarshan Ad,24
eX4MdXF3OWI,1477767,6179,293,0,3751,2007-06-06T00:47:25.000Z,Scary NES Commercial,20
VicXmrGCnYA,278462,379,27,0,142,2007-09-09T09:31:23.000Z,Barbie McDonalds Resturant commercial,24
7ZvOqYVs2ao,426046,689,28,0,81,2006-04-26T02:05:01.000Z,Real men of genius,23
dcTjsBMIRU0,24047939,31356,10529,0,362,2015-08-12T03:31:16.000Z,TIC TAC Zach King Compilation,22
HaYFeUhyQ9M,426692,1222,14,0,101,2012-07-19T06:13:53.000Z,Late 80's Bubble Yum Commercial with Leonardo DiCaprio,24
893HhPM_0ks,268669,640,22,0,30,2012-05-31T23:58:18.000Z,Wild Deer Commercial | Allstate Mayhem,24
7aUTdYsZda8,515776,713,39,0,209,2007-05-06T18:06:37.000Z,Cadbury's Flake advert - 1985,1
F9_Vz_xVjAU,2982715,7015,172,0,1016,2007-08-17T06:56:13.000Z,Coca-Cola Classic Christmas 90's TVC,22
F7hwvWIK1eM,310683,349,19,0,109,2007-09-14T03:02:22.000Z,Classic Doublemint Gum Commercial (1985),24
sSPP0wQslQo,389741,102,21,0,60,2006-12-14T03:16:59.000Z,Chinese Bra Ads,24
cbfDGMfXimA,394460,592,64,0,98,2007-03-04T21:46:13.000Z,Vodka Smirnoff commercial,24
Mq0K8Q1lMgo,7204483,NULL,NULL,0,NULL,2015-10-01T21:48:40.000Z,eos lip balms - Share the delight!,26
SfAxUpeVhCg,1482510,2792,192,0,1134,2008-10-31T10:27:50.000Z,quit smoking commercial,25
UzNcixxdnZs,368542,1348,53,0,161,2011-11-07T19:19:29.000Z,"Mario & Sonic at the London 2012 Olympic Games TV Commercial \Sonic Ending\""""",20
113mRmchumY,835141,1380,278,0,1578,2009-12-13T21:01:22.000Z,Awesomely Sexist Pepsi Commercial From 1957,24
XwdUXS94yNk,7594977,21284,502,0,1564,2012-09-11T11:23:32.000Z,Fragile Childhood - Monsters,29
Im77qklKzm0,5482685,1932,50,0,439,2016-02-18T14:55:02.000Z,Paragon - Rush the Core - New Heroes Gameplay Video,20
qoxRKfaG36Y,1218290,16977,294,0,1023,2013-05-10T03:42:34.000Z,Big Shake Commercial,10
peUxhH5TKtY,2825583,385,292,0,14,2016-01-29T03:44:56.000Z,【Luxy Poker Texas Holdem】Sexy Dealer video ads 15s,20
mucuLrWHGqc,2952687,1045,89,0,301,2006-09-19T16:06:21.000Z,Young Brad Pitt early in his career Pringles Commercial,1
mcpgGmo8_4o,2487272,6873,119,0,152,2015-10-16T08:04:35.000Z,Divyam by Tanishq,26
axsqWbxZJGc,336604,1011,25,0,121,2006-05-30T00:25:01.000Z,Nextel Commercial,23
fDoDUC9M0Sg,2282524,4585,144,0,931,2006-11-28T18:34:53.000Z,Coca Cola Commercial - Christmas Video #1,24
a_FEhbdChkI,292899,1033,67,0,NULL,2012-04-06T02:40:09.000Z,"Debby Ryan\, Zendaya\, Bella Thorne - Cyberbullying PSA: Disney's Friends for Change",24
7LF0CNb6-KA,231035,6,0,0,2,2015-09-28T18:21:34.000Z,Fujifilm Instax Mini 90 Video (Baby),28
i0IJqIzO_YM,3180880,42918,645,0,4033,2016-02-02T14:00:01.000Z,LEGO Star Wars: The Force Awakens Video Game - Announce Teaser Trailer,24
QFsXJGlShTo,590385,346,134,0,41,2015-04-17T12:28:27.000Z,Royal Challenge Sports Drink #BoldMove,17
_OEijvTi0NE,256394,131,380,0,163,2015-09-15T14:00:33.000Z,"\Politician\"" by Club for Growth Action""",22
v3m8zkjquYI,1375409,9,82,0,NULL,2016-01-08T19:29:43.000Z,Vote4Energy Affordable,27
3bY7aOx8WHk,371286,279,128,0,10,2013-11-13T04:50:52.000Z,ICICIdirect TVC - Leadership at work. For You.,1
IlN82YoEpNo,255489,543,29,0,56,2011-02-05T10:18:06.000Z,Pepsi Change The Game Cricket World Cup Ad Campaign -  Shakib Al Hasan TVC,1
gm6TV-sg3zc,1469205,15,6,0,1,2016-02-25T02:58:05.000Z,LONDON HAS FALLEN - 'Pressure Hunted' TV Spot #11 - In Theaters March 4,24
7LQpRQh2KSQ,1196987,3292,209,0,1381,2009-03-25T01:06:23.000Z,"Quizno's | \Toasty Torpedo\""""",23
R_sX8DNJHJg,2072287,312,25,0,102,2013-05-10T15:25:55.000Z,"Oklahoma Tourism 2013 \Oklahoma\"" I 60sec""",1
2IJtQvaK9GE,7019400,357,7,0,36,2016-01-04T13:41:30.000Z,We are Tough Mudder | Tough Mudder,17
YcD3HHmKT4I,2232367,53,0,0,1,2015-11-04T14:26:36.000Z,How to Set a Rustic Holiday Table,26
F0yNIR6IrCg,1077336,65,2,0,7,2013-10-01T16:56:14.000Z,"Oscar Health Insurance: \You Never Know\""""",27
zlulSyBI2aY,321337,1062,55,0,1187,2006-04-24T23:12:43.000Z,Blast Processing! (Sega Genesis Commercial),24
zftD8q7SnJg,93081,0,0,0,0,2016-01-05T18:32:51.000Z,Your Heart Health,29
vn6E0boDX3g,519540,10,4,0,1,2016-01-20T16:40:49.000Z,Hangar 1 Vodka: Perfect for the Outdoors,19
fKTTV-E-aLs,370626,535,36,0,103,2006-03-18T03:05:49.000Z,Birthday Chips Ahoy Commerical,24
UJFDaEE799M,697901,974,111,0,NULL,2015-05-19T13:30:00.000Z,Barbie   Glam Vacation Jet,24
wVheMazNeM4,1813807,72,14,0,39,2016-02-17T20:05:34.000Z,Tim Hortons Croissant Breakfast Sandwich,24
utjtqCgUDnE,469560,13,4,0,NULL,2016-02-22T16:35:08.000Z,Cold Sore Treatment | Treat Cold Sores Fast with Abreva®,24
eFYH9kMHiIg,1246802,3121,214,0,300,2012-07-03T05:48:40.000Z,Natural Home Remedies for Shiny White Teeth,26
XCrhZswcukk,476505,1047,47,0,NULL,2008-07-23T03:29:11.000Z,Travis Tedford - Welch's Grape Juice Commercial,24
e3fv8IbnhXw,353192,2943,114,0,380,2013-05-03T22:34:31.000Z,Apple Vs Samsung - Funny Commercial Of The New Lumia 920,24
pgheNRqftos,3217224,173,64,0,6,2016-03-27T13:14:54.000Z,Almarai Fresh Milk TVC | What Love Tastes Like |Perfect Breakfast,1
yjno-e4WMtE,5609707,252,168,0,34,2016-01-17T00:12:52.000Z,The Beginning of a Bankless world (short),27
Q81bsGI-JcY,562844,2058,89,0,693,2007-10-19T15:49:06.000Z,Anti-Bullying Animation,1
xgk4J8eLRSo,634464,20,14,0,NULL,2016-02-04T17:48:28.000Z,How Much Difference Is There Between Emergency Food Companies?,22
TEsp-IYQaOk,2600905,76,63,0,19,2015-06-11T12:08:59.000Z,Ambi Pur v/s Tadka: Smelly to Smiley Video,24
Fobc_Jnx0Zs,2181431,25,9,0,7,2016-02-17T18:35:39.000Z,BJ and Keila | Separation Anxiety | TBS,24
XJdi689BqKA,296779,802,127,0,109,2013-11-18T16:36:31.000Z,Kmart commercial Joe Boxer Christmas Jingle Bells,22
WfV45T0PXQA,344835,262,152,0,32,2016-06-06T11:57:24.000Z,"RITZ | Life's Rich Recipes - \Glasses\""""",24
XYxUzUzCpqo,29860989,5408,2576,0,607,2014-01-15T14:49:20.000Z,La Sonrisa Skittles,24
Tt4odad9p8c,2473770,2017,277,0,157,2010-10-14T17:54:21.000Z,iloveRobots Penbo television commercial,28
fsE0g-8CDQo,885773,927,94,0,291,2006-06-11T05:48:03.000Z,Jay-Z HP Commercial,24
64RHWvy_SoI,372597,104,16,0,14,2006-11-27T00:01:11.000Z,Golf Funny Commercial,17
PE1CuvlqlmE,3931783,199,44,0,52,2016-02-01T15:13:55.000Z,Littlest Pet Shop Toys - 'LPS Shuttle Playset!' Official T.V. Spot,24
qSvb7o7xrxg,301642,1065,199,0,89,2015-05-22T12:16:27.000Z,【轟！Expedia X 旅遊達　30秒全新電視廣告】,19
_6MAkLJ79LE,461529,385,46,0,88,2009-08-25T04:00:01.000Z,1980s Operation Board Game Commercial,24
CzcxM6u7ey0,333315,581,76,0,298,2009-12-14T21:27:01.000Z,"YORK PEPPERMINT PATTIE - CLOSE UP \VENUS\""""",1
I0ZqXv8KsJc,8111069,2997,253,0,638,2016-05-05T15:00:04.000Z,When Minutes Turn Into Moments,24
HzFdDFhenk8,199114,36,4,0,8,2015-11-13T21:46:13.000Z,Vegas 360 VR Video - Fremont Street Experience's SlotZilla,19
9qQAn-wmUDM,4451298,38390,1069,0,971,2016-01-25T08:01:29.000Z,"Nike Football Presents \Ousadia Alegria\"". The Hypervenom Neymar Edition.""",17
lNfPcMGneb0,5271689,310,49,0,38,2016-06-04T14:06:38.000Z,Tang #WeAreHomeMade: No to Parent Judging,1
wiixrRgysks,487115,1640,28,0,250,2009-02-23T19:36:58.000Z,Mr. T / Snickers Helicopter and Pool Advert: Mr. T is Back!,24
MixNh9L7G5M,631416,2139,42,0,285,2011-06-20T16:26:17.000Z,Snickers commercial with Joe Pesci and Don Rickles,23
LmSmrSm235A,3123444,5349,877,0,NULL,2013-01-29T04:07:31.000Z,KIT KAT Dancing Babies Official Full 2013 (1080P),24
moWeryJjRNM,1458180,2661,189,0,222,2013-04-03T08:40:05.000Z,Hilarious dutch commercial!!! OMG,1
4Or2Tanfrtk,3327764,5234,4010,0,456,2015-09-14T16:09:30.000Z,Recently Liberated Car Dealership Tube Man ft. the Scion iA,2
dhwKGg4mhiY,1479334,20,2,0,3,2015-01-18T14:07:06.000Z,Land. It's The Reason We Cruise.,19
zXhfwbjSovs,5957160,29290,1201,0,860,2014-10-24T09:56:16.000Z,"Mercurial Superfly CR7: CR7 in \Out of this World\""""",17
F02kgBHjBms,2002452,3753,249,0,1081,2007-11-27T13:20:49.000Z,WWE Smackdown!: Here Comes the Pain Commercial,24
Q49CQwAmPIk,8060548,2696,90,0,515,2016-01-20T17:00:29.000Z,Paragon - Mid-Lane Push - New Heroes Gameplay Video,20
HexTZbSIEII,233669,230,309,0,192,2016-05-04T15:35:38.000Z,Les Pockets de Dim par F.Beigbeder - Dim (2016),24
LhGJvGhIzaw,525299,323,27,0,219,2006-10-07T12:50:21.000Z,TaB cola ad 1982,22
prqaLhnNYIo,1692005,39,27,0,1,2016-08-12T10:37:20.000Z,Olympic HD TVC,27
iSsRWJdTlFw,585240,22,12,0,1,2015-07-27T09:38:03.000Z,R&S SGT100A and R&S FPS - The true superheroes for production tests of RF products,28
29GrCUTdu3A,738114,1956,120,0,47,2012-01-07T05:29:08.000Z,KitKat Love Birds Latest TV Ad - Aao Na Gale Lagao Na 2012 HD Video.flv,15
H-V7cOestUs,3563642,6015,364,0,401,2014-09-04T10:59:48.000Z,Gisele Bündchen - I WILL WHAT I WANT,17
wF_LJfwFsE4,1053072,3828,130,0,823,2012-10-10T01:14:08.000Z,"1982 Litwak's Arcade Commercial featuring the original Fix-It Felix\, Jr. Game.",24
tqYVWN0AUuo,1805755,19254,563,0,1117,2015-01-23T20:30:03.000Z,"The Bellas play \WWE Immortals\""""",24
sOjOznUVlKs,260660,172,8,0,7,2015-10-30T02:00:49.000Z,Cool Maker | Cool Baker | Chocolate Maker Commercial,24
ib-Qiyklq-Q,3482797,11684,524,0,1858,2008-12-29T21:24:04.000Z,Coca Cola Commercial - I'd Like to Teach the World to Sing (In Perfect Harmony) - 1971,24
zeeBp2uqcKc,452974,16,2,0,NULL,2015-03-27T00:56:55.000Z,Miele Laundry Television Commercial 2015,28
U6xmeqm8k7Q,617830,253,5,0,16,2016-01-20T21:36:48.000Z,NARS Velvet Matte Skin Tint,26
qWr8_tsG0Oo,660412,25,4,0,6,2016-02-17T17:58:05.000Z,BJ & Keila | Separation Anxiety | TBS,24
D3KsGTIeO7A,339438,1744,43,0,664,2011-03-11T18:38:08.000Z,MTV Anti-Bullying,10
faAZo970RA4,471950,1049,6,0,157,2009-04-23T02:01:58.000Z,Steve Carell - Brown's Chicken commercial,23
qi7RgBU1nlE,1134485,4522,102,0,889,2006-07-19T11:55:48.000Z,wwf-commercial,23
Sfy8UYRhmpA,3009332,47302,435,0,3648,2012-10-10T18:14:18.000Z,One Direction Pepsi Commercial with Drew Brees [HD],24
nQCDPCKoKhw,1386895,390,38,0,79,2015-11-23T13:24:44.000Z,"Champs Sports Game Consultants - \adidas Originals\"" feat. Andrew Wiggins and DJ Khaled""",17
GEVMkdScUZc,382341,1383,54,0,404,2009-03-18T04:52:29.000Z,Jack in the Box Jack at Burger King 2009 Commercial,23
j28GvX5sFHg,1026223,3,10,0,3,2016-02-17T15:41:45.000Z,cut KLCT DG34 10H,22
PXTagE7BtRU,1161897,2931,61,0,690,2008-02-18T15:32:50.000Z,Macho Man Randy Savage Slim Jim Commercial #1,24
NWug8UKCZxo,72191,10,1,0,0,2016-02-15T20:35:52.000Z,"60 Seconds in the Red Chair\, Bryan Ransom",22
oVngo_slWJ4,555408,517,26,0,174,2010-06-18T16:57:58.000Z,Dean Winters in Allstate Insurance commercial,24
kI-e19z0Og8,58177,NULL,NULL,0,NULL,2016-02-20T04:29:47.000Z,Vote for a Proven Leader l TX House Speaker Joe Straus,25
QqScHid0h-c,1370151,351,98,0,22,2015-10-09T05:20:54.000Z,Paddle Pop DVD Promo,1
ENp3y6Sk8pk,3354203,9742,1053,0,828,2016-02-23T08:00:01.000Z,Plants vs. Zombies Garden Warfare 2 | Cob for the Job,20
1AIDh3-sGW0,3773141,2101,1010,0,13,2016-02-01T09:25:34.000Z,Royal Oak Yellow Gold - Audemars Piguet,26
1krJqn3smbI,5526090,7751,1008,0,1049,2013-02-20T07:49:35.000Z,"BBQ's Best Pair - Carl's Jr. and Hardee's Commerical - Sara Underwood\, Emily Ratajkowski",23
tRnp4UPI-Qk,654541,2025,52,0,424,2007-07-03T08:48:55.000Z,Resident Evil: Apocalypse,22
HRu7W935dyk,3445030,9895,247,0,317,2015-08-18T15:03:32.000Z,Blue Whale's Perfect Comic Timing! | Big Blue Live | #EarthOnLocation | Earth Unplugged,28
nkBBsOEY8PU,14698587,5309,2519,0,211,2007-09-29T03:53:32.000Z,Ultraman Advertising Campaign,23
YfFlaavmqSU,1622938,2966,531,0,213,2012-03-06T03:40:59.000Z,Oreo India Latest TV Commercial,24
3quMz-EAThw,571870,3215,56,0,434,2008-02-03T00:05:14.000Z,Corn Nuts radio ad,23
7t2mi19DcmE,6481942,70196,1421,0,8661,2016-06-02T14:11:09.000Z,GTA Online: Further Adventures in Finance and Felony Trailer,20
8Bc0WjTT0Ps,2887962,2822,118,0,1304,2007-04-10T21:08:57.000Z,Most Interesting Man In The World,23
yGVaArcV9BE,722695,5003,547,0,2763,2014-06-25T06:22:15.000Z,Too much? Shocking speeding advert shows children getting crushed by car,25
z4-O-tLsCDo,1726002,2543,289,0,NULL,2009-10-16T15:42:27.000Z,IKEA Commercial (Twins),24
tevkM-vPqLY,401806,1707,121,0,769,2007-12-10T22:54:20.000Z,She Spilled My Coffee and Boardroom,23
NteAPGprDJk,3890732,36580,748,0,5569,2015-06-15T03:26:04.000Z,DOOM - E3 2015 Gameplay Trailer,20
dQmK1CnwOUI,1853582,5053,381,0,673,2007-07-30T23:17:54.000Z,Apple Ad - Drunk Jeff Goldblum,23
oal-vBFmnRk,323867,573,19,0,26,2013-02-27T01:58:55.000Z,Distractions lead to disaster. Don't drive blind,17
Ggg0bsUfLBk,920036,43171,514,0,331,2006-09-04T18:40:21.000Z,Very Funny Banned Commercial - Flavored Condoms,23
6FSOKnW9BLI,1825232,4181,268,0,NULL,2009-10-22T15:59:03.000Z,Perfect Brownie Commercial - As Seen on TV Chat Video,26
GINmvzOpfvc,375027,351,58,0,4,2009-07-20T21:27:41.000Z,Sour Patch Kids Pigeon,23
tYysQOHTimo,123745016,172352,48139,0,9250,2012-05-22T12:56:18.000Z,🏃💨 Subway Surfers - Official Launch Trailer,20
Vuw5g1tBrvk,974958,55,7,0,15,2015-08-26T21:19:36.000Z,Pull the Lever,24
gqkNPcUMffU,4267418,13414,3165,0,7062,2006-11-01T22:03:03.000Z,PS3 Baby commercial,24
b-j7H71q3jE,1609052,287,18,0,6,2015-12-14T13:26:30.000Z,NEW essie Retro Revival,26
L4t-fCKQCP4,820296,550,304,0,198,2015-03-30T11:49:23.000Z,"Systembolagets film \Experten 2015\""""",1
d4gb13p2Vao,132591,0,0,0,0,2016-02-24T15:30:10.000Z,Plato's Closets of Atlanta - 14 Locations in Atlanta Area,22
ckXUcAULF6Q,1098906,2054,420,0,421,2015-09-10T15:00:02.000Z,"NHL 16 | Play Together. Win Together. | Xbox One\, PS4",20
2T-AxWMZBfU,5739075,3388,713,0,1303,2009-05-03T11:47:08.000Z,Banned Sprite Commercial,22
Bkcz98qXUPo,642726,276,18,0,14,2015-05-04T07:54:19.000Z,It’s a tough game. Go smash it.  | ASICS,17
12sqXKF6Zv4,223074,173,25,0,NULL,2013-07-04T11:49:22.000Z,Barbie Glam Vacation House Commercial,1
_lDncgUwor4,289211,1325,97,0,NULL,2014-11-24T17:36:27.000Z,United Colors of Benetton in support of UN Women - End Violence Against Women Now - Full version,26
ut5qa3B9GEk,3794764,55318,1859,0,5464,2015-06-11T21:00:00.000Z,3 Ways You Should Be Eating Flamin' Hot Cheetos,28
Bh3b6M4g8BA,910147,1318,176,0,146,2016-05-03T09:32:32.000Z,Jollibee's Amazing 360° Music Video,24
vSROQRmdZJU,3286699,2546,885,0,171,2015-09-12T05:21:08.000Z,New Cadbury 5star Ad - Bank Robbery,24
4IaDS9MpzH0,7022563,173,54,0,21,2015-12-07T20:43:12.000Z,Texas Toast Baked Proud TV Commercial | New York Bakery,22
LQqyDj7RX6Y,493114,1914,34,0,486,2007-02-16T20:23:30.000Z,Faygo Boat Song TV commercial - 1970's,24
nlpZRK2Yfd0,609523,1452,44,0,367,2009-12-01T02:45:19.000Z,"Coca-Cola Australian Summer Commercial 2009/2010\, Open Happiness",24
jjV91ZRqu-o,1589211,998,439,0,37,2012-05-15T13:23:50.000Z,Raho Umarless Cadbury Gems ke saath - Funny Museum Video Ad,1
2k88FGifTFI,17260410,466,23,0,99,2015-11-21T00:51:37.000Z,Intro to Acorns,28
kH3JycOMCR0,576159,10748,169,0,3162,2015-10-03T00:31:34.000Z,I'M WITH LIZZIE | Influencers Against Bullying,22
X6pyDwa3nGw,395829,10,3,0,1,2015-07-09T22:27:57.000Z,Get kitted out - rebel is #thehomeoffootball!,17
C39GKOf9clo,3718184,3754,1731,0,46,2014-03-24T07:51:13.000Z,Britannia Milk Bikis - Offer Films,1
Zk1LRs39xGE,287258,1942,34,0,190,2010-10-15T21:14:30.000Z,Paul Rodriguez - Why I Skate | It's Different On My Mountain,17
111MTs7MGuw,343071,3373,4549,0,0,2016-03-11T01:16:15.000Z,Real Life | Hillary Clinton,25
xIJORBRpOPM,368911,381,603,0,NULL,2010-10-09T19:21:30.000Z,Dead Aim - Joe Manchin for West Virginia TV Ad,25
DED1fp04298,38709,4,1,0,0,2016-02-02T19:20:53.000Z,Persona Doctors - Solution for your weight loss,17
3zCtPnz-Bxk,484456,426,181,0,26,2014-10-15T08:32:40.000Z,COMPLAN NEW Ad 2014,22
z7HGLN8r84E,1030786,16,11,0,1,2015-09-28T07:01:06.000Z,116 Innovators (:30) | The Toyota Effect | Toyota,2
bKWTB682GdA,118565,4,0,0,0,2016-02-11T18:02:44.000Z,Smog Spotter 1,2
EkcRPhF2gO0,239169,446,75,0,25,2012-09-05T18:38:34.000Z,Ah Huat White Coffee TVC,1
1j6YA03hm4k,1673568,5112,264,0,6,2008-12-03T20:55:46.000Z,Words Hurt - Bullying Commercial,27
4_IbqebS7hQ,5274779,3128,1313,0,87,2012-02-29T04:33:59.000Z,Kinder Joy English,22
vnOyMSEWNTs,6659766,35543,1532,0,7602,2009-04-20T14:53:18.000Z,Black and White People Furniture - Red House Commercial,23
a0BAU5rUQ-U,543763,825,14,0,48,2015-10-31T02:44:53.000Z,H-E-B 2015 Spurs Commercial – New Boat,26
T1rZ_GuLZ6s,217014,44,5,0,1,2014-06-26T11:36:48.000Z,Club Zero TV Advert,24
uww_MqZD1Tw,1038782,2293,79,0,56,2009-08-03T17:21:44.000Z,NIKE 'The Getaway',1
uhHMWLjL77U,1362376,9994,217,0,1490,2010-04-26T14:44:40.000Z,Taylor Swift Sony TX7 Cyber-shot Camera Commercial,24
YkruVmCZoJ8,857354,25,15,0,0,2016-07-12T06:41:49.000Z,Get skin that feels bouncy and smooth week by week with Dove Body Wash,1
FoGGDKV88Fg,3400828,7628,1136,0,652,2014-09-04T12:00:11.000Z,"\Bull\"" Matthew McConaughey and the MKC: Official Commercial | Lincoln""",2
M5A2a56ALMc,6632800,366,205,0,NULL,2016-03-18T15:00:24.000Z,Pampers Swaddlers Commercial | Trust,26
RtETcsKfVo0,732512,6999,182,0,334,2016-04-15T15:48:53.000Z,XMen Apocalypse - Quicksilver vs. Sky Fibre | official TV commercial (2016),24
n0r3USJnZnA,691397,161,71,0,NULL,2015-02-18T18:31:54.000Z,Ice Cream Truck | Cricket Wireless Commercial,24
wcAXkD9DjD8,2077180,35320,1300,0,2178,2014-02-03T04:50:13.000Z,Subway Commercial feat CIMORELLI,10
Sjl5_vDfiuM,7028065,6594,3335,0,762,2009-10-31T05:25:12.000Z,BEST BEER Commercial (advertisement) EVER! PURE BLONDE PURE BLONDE!!,10
IqlrxA2Atdg,1344664,965,375,0,33,2015-09-21T11:03:33.000Z,Upin & Ipin - Komuniti Bebas Denggi - Kit Perlindungan Denggi - 1,22
KDLIl7eP1w8,190686,42,10,0,0,2016-01-29T22:37:24.000Z,RumChata Valentine's Day Cocktails,24
VcSBO8YAnTQ,2652498,12878,434,0,987,2010-01-23T04:29:10.000Z,Mouse Trap Survivor Cheese Commercial,23
QMqVijLB4z0,85243,1,0,0,0,2016-02-12T22:05:48.000Z,New 2016 CRV at Joyce Koons Honda,2
XoVVLtkDWq4,2498219,2009,102,0,51,2014-09-22T13:57:49.000Z,Deepika Padukone features in the new TV spot. #BendTheRules,22
ZUG9qYTJMsI,26269148,130178,2572,0,9052,2012-03-06T14:50:01.000Z,DollarShaveClub.com - Our Blades Are F***ing Great,23
MLk_dCtwJsY,8145258,23649,1806,0,928,2015-08-14T00:46:40.000Z,Fifth Harmony Worth It Carpool Karaoke | @SummerBreak 3,24
V5JEThKxsc4,138174,4,0,0,5,2016-01-26T16:26:57.000Z,#UMUCMoments: Yolonda Body,27
dY1ecfWT3GQ,529342,2409,164,0,627,2013-02-01T20:48:34.000Z,BlackBerry 10 Pre Super Bowl Ad Commercial 2013 Mashup,24
y5Aj3mEvCa4,919443,4632,189,0,464,2016-02-21T13:50:26.000Z,LG G5 (Silver) : Official Product Video (1min. introduction),28
oFGA1IFGMU4,562182,10,0,0,0,2016-02-02T20:55:33.000Z,"IT Security Fights Back (SecOps\, Cybersecurity)",28
f_mJmL5B47c,2788738,76,13,0,17,2015-04-06T20:07:36.000Z,New Depend® Silhouette® Active Fit* for Women,26
DvpKouRTCx0,587563,1955,60,0,362,2008-07-10T13:03:08.000Z,Snickers Speedwalker Ad,24
qBRG4RkE51Q,1345568,14236,363,0,NULL,2011-01-17T15:38:26.000Z,Iron Sport Gym's Planet Fitness response,17
yZaOUpzq4Kw,11821135,186,60,0,41,2015-07-07T22:06:30.000Z,Introducing Amazon Prime Now,26
SEkGHaD7ldk,146373,1,0,0,0,2016-02-10T01:57:34.000Z,Cenex Tanks of Thanks :15 Video: Clay,25
sgMl-iZ3tZM,394797,2066,44,0,228,2010-03-01T12:20:43.000Z,Libra invisible pads - TV ad.,23
Q4uSKvXEuZc,232442,1262,142,0,203,2008-06-13T14:15:44.000Z,Extreme Wine Commercial,23
rn0lwGk4u9o,757710,934,98,0,706,2006-03-21T04:52:30.000Z,Where the bloody hell are you?,19
CRiC9iTnlNk,363089,21,3,0,2,2016-02-25T02:55:13.000Z,LONDON HAS FALLEN - 'Unleash Hell' TV Spot #10 - In Theaters March 4,24
3wdaADBIoH8,403367,792,554,0,79,2015-01-16T09:56:51.000Z,New KITKAT SENSES Made with Slow Churned Chocolate | Introductory Film(Ad),1
RaFcbOBw8bI,374736,1125,118,0,51,2015-01-16T00:02:14.000Z,They're real! mascara | don't get burned by falsies!,26
tLtschJxRy8,4127285,23183,7952,0,5867,2016-02-10T17:02:26.000Z,#CATmageddon | truth,29
1u28Z6RM-FY,100228,49,4,0,3,2016-02-20T16:00:58.000Z,Join Or Die with Craig Ferguson: Favorite Phenomenons? - New Series Thursdays 11/10c | History,24
U-VzZQGWOqA,348371,675,70,0,284,2008-12-29T08:41:54.000Z,LBJ - Ice Cream 1964 Campaign Ad,25
J5I_qRADxIo,721699,193,87,0,33,2016-01-07T15:50:02.000Z,Ball Park Jerky Vending Machine,24
tll-4WONtg0,7736973,4645,178,0,253,2014-10-27T03:03:00.000Z,The North Face: Your Land,17
TcOOfpf_YBk,1131631,1067,145,0,89,2012-09-12T03:39:02.000Z,Dream Job and Yet Complain - Singapore Version! Funny & Sexy Commercial!!!,24
F_ivP4xqeZo,999736,787,40,0,121,2014-05-30T11:48:45.000Z,Laphroaig Opinions Welcome,24
VU8k5iTim-I,938434,NULL,NULL,0,NULL,2016-01-11T22:06:06.000Z,Discover Hidden Origins with Michael Tellinger on Gaia,27
apN1ptgguzg,1196108,1624,168,0,446,2016-02-26T03:06:32.000Z,The Purge: Election Year - In Theaters July 1 (TV Spot 1) (HD),43
azDtIqe-zzE,331150,540,21,0,8,2015-09-04T08:14:41.000Z,Samsung | School of Rugby with Jack Whitehall: Power,17
Af1OxkFOK18,3073337,11322,293,0,1825,2007-01-08T09:40:08.000Z,Old Spice Commercial ft Bruce Campbell,24
3LB9sKseRGg,644567,14,1,0,0,2016-02-03T19:15:13.000Z,Aguacates de México - Siempre en Temporada :15,24
1shK-j_u6LI,1696322,4169,66,0,608,2009-08-03T03:39:47.000Z,"\The Showdown\"" - Bird vs. Jordan McDonald's ad - 1993""",24
py5J2ucsK9Q,942988,6582,405,0,603,2014-05-23T14:52:12.000Z,The Ketchup Face | Kids Rule in Toca Life: Town  | @TocaBoca,20
rFq7M1vUIgU,1500089,750,39,0,80,2012-04-20T18:39:55.000Z,Cadbury Dairy Milk - Shubh Aarambh - Child's Play,22
Owq4457dtXE,254783,320,17,0,91,2014-01-28T02:01:42.000Z,"Knowshon Moreno\, Aly Raisman and Johny Hendricks for Reebok ZQUICK",17
I6COwgigJ-g,2606280,3757,274,0,1459,2010-01-05T00:32:16.000Z,"Nexus One: \Web meets phone\""""",28
#NAME?,733213,415,81,0,66,2014-01-20T21:31:01.000Z,"With Disney FastPass+\, You Can.... | Walt Disney World",22
o3GksS6WGgY,1138516,711,93,0,83,2016-06-28T11:49:43.000Z,Dove | Hannah’s story #MyBeautyMySay,26
WlUvQkW4B1k,1301764,2820,517,0,478,2015-01-24T01:32:36.000Z,Charlotte McKinney - Carls Jr Ad Commercial - Super Bowl XLIX 2015 - The All Natural Burger,22
idQhux3kqTw,912832,7038,953,0,1206,2016-03-21T10:37:23.000Z,iPhone 9 - Innovative Camera,28
1w1myYavVsE,2084114,549,374,0,25,2015-08-25T06:33:39.000Z,#WeMissYouToo | NEIGHBOURS,24
rnBAIJ1mzqQ,434131,738,32,0,226,2007-01-03T05:21:39.000Z,Harry Potter and the goblet of fire trailer,24
8iXdsvgpwc8,470799,2041,64,0,306,2012-02-07T15:16:13.000Z,CLINT EASTWOOD: Chrysler Commercial narrated by Clint Eastwood Its Half Time America,24
2o1TA0PG6pA,4132849,NULL,NULL,0,NULL,2015-10-16T09:39:49.000Z,Clash of Kings: Final Battle (English),20
0cP-qr1JUBI,527967,843,42,0,210,2010-07-27T22:57:15.000Z,Banned Commercial: Nike Football Ninjas,23
