video_id,view_count,like_count,dislike_count,favorite_count,comment_count,published_date,title,category_id
ZAM1e6azM6A,6496,6,2,0,1,2012-04-02T00:49:05.000Z,1995 WB Commercials Part 3,24
cf9NPefiunw,2479,NULL,NULL,0,NULL,2012-12-02T23:21:19.000Z,DRデヴィアス クリスタル スターターセット　ご使用方法,26
81dw8rqPf_E,52458,15,2,0,0,2010-12-28T23:21:29.000Z,"Карты\, деньги и два ствола (1998) трейлер",24
6ft5JJBE8W0,1869,4,0,0,0,2014-08-01T21:25:37.000Z,Opening to Conan The Destroyer UK VHS (1985),24
MxJDobrrOYA,115282,1530,36,0,354,2014-07-11T22:07:57.000Z,Ayds Candy Commercials,22
cWWrGt6ObVE,16460,36,3,0,15,2013-01-09T02:23:21.000Z,CBS College Football Intro - November 1984,24
ug6DDeMyaTs,7591,6,2,0,2,2012-10-10T13:13:39.000Z,ITV1 Adverts 2007 (22),24
VLlnhwZLlVw,15287,47,4,0,10,2012-05-12T01:10:47.000Z,Nickelodeon Commercials (11/27/1994) Part 1 of 32,24
d_Ko2lHCHeE,4692,3,0,0,1,2010-06-06T03:05:53.000Z,11/12/1997 NBC Daytime commercials (part 3 of 10),24
SwqxagJtdjE,19652,9,4,0,2,2013-10-04T14:46:57.000Z,関西の懐かしいテレビコマーシャル（2000年10月）,24
DRWvywpyb38,248404,828,24,0,320,2009-10-22T14:05:12.000Z,Stick Stickly Nickelodeon Commercials,24
wjwC9-5Cg-8,13304,19,4,0,2,2014-05-18T07:23:34.000Z,"Анонсы и реклама (Россия\, 28.10.2006). 4",10
zaaDp4kSeN4,1150214,1950,168,0,336,2012-09-24T01:56:48.000Z,The Commercial Break - Special TMNT Toys 1988-1989,24
1PVFXNvp03M,4919,27,1,0,0,2007-12-31T12:00:56.000Z,Apple 10th Anniversary,28
LPEZCJI_LCE,41491,51,3,0,8,2014-03-16T00:02:33.000Z,Opening To Rookie Of The Year 1994 VHS,1
UZbym718CxQ,10122,12,2,0,0,2015-01-15T08:07:38.000Z,Cartoon Network (UK) - Ads and Continuity (September 2004) (4),24
d3zYSTi2b7g,17291,25,2,0,5,2011-07-14T04:47:56.000Z,מקבץ פרסומות ישנות  ופרומואים מהערוץ השני (4),24
4wsDpEfK-mM,3869,11,2,0,0,2014-05-22T14:02:28.000Z,Alte Werbung aus 1996 (1),22
acQ9OktimUA,44824,365,2,0,46,2010-04-24T18:43:21.000Z,Early Bird,1
_hi96XG0FN8,285469,709,22,0,46,2010-08-31T09:55:56.000Z,Don't Judge Too Quickly - We Won't,24
C52dMykxmwA,2070,2,1,0,1,2009-04-05T21:30:00.000Z,WWMT commercials 1991 part 32,24
CpKvlL-RhoU,3191,9,1,0,0,2014-08-03T22:15:33.000Z,October 1988 News 4 (WNBC) New York broadcast,25
Lg-kLSPtW9k,8515,14,0,0,6,2011-10-28T21:09:06.000Z,"LANÇAMENTO POLISHOP AIR FRYER PHILIPS WALLITA\, FRITADEIRA SEM ÓLEO",22
WDClNA_1GfQ,2283,7,0,0,1,2011-09-19T19:46:30.000Z,Inuyasha Adult Swim Break Between Ep 9 (Early 2003),24
MinaGrWjQGA,66265,148,15,0,57,2009-10-29T20:42:18.000Z,UK TV adverts from 1991,1
0cyA55UTcRI,8342,22,6,0,5,2011-08-26T08:18:44.000Z,Coke Commercial: Nice Car!,2
T2Oj7IZLBrM,6758,38,1,0,7,2010-09-26T03:30:22.000Z,"Circa Fall 1984 - Commercial block - Channel 20\, Houston\, TX",24
7m7ktZ3JMv4,9990,14,1,0,2,2013-05-11T07:05:32.000Z,愛のスカイラインCM-3,2
QdDUlptT_60,73388,156,6,0,21,2007-10-15T09:30:53.000Z,"Sony Bravia LCD TV Advert (Play Doh) & \The Making of\""""",24
Vo20OMqOTH4,130633,229,21,0,12,2009-01-26T19:10:15.000Z,Perdido Pra Cachorro [Dublado],1
SCXmtuvc_4A,8116,26,5,0,1,2014-12-19T15:51:11.000Z,"LA ESPAÑOLA\, una aceituna como ninguna",22
_mH9-9A8Y0k,45736,61,12,0,18,2012-02-05T15:18:49.000Z,מקבץ פרסומות מערוץ 2 ינואר 1997,24
_0VfZK23NmM,103916,225,18,0,36,2008-11-23T12:35:17.000Z,USDXの15秒CMを30秒にしてみた（全部で4つ）,1
MB6JNmlE4Aw,53108,125,1,0,8,2011-07-11T08:25:28.000Z,Charlotte Marin-Desesperado  (Concert le 25 mai 2013 au Trianon à Paris),10
NhE08x-FZ2I,6744,8,0,0,0,2011-06-19T01:25:35.000Z,ITV | Continuity and adverts | 25/09/2000,24
ARSaI94WxSE,1791,7,0,0,0,2012-09-12T16:31:38.000Z,Fragment Werbeblock Mainzelmännchen ZDF 80er,1
EbhYwRNXyso,4970,15,0,0,2,2014-04-29T16:25:44.000Z,GÓC LÀM ĐẸP |  SUZY (MISS A) CỰC XINH VÀ ĐÁNG YÊU TRONG CLIP QUẢNG CÁO,22
RNwJz-6uuGk,195586,387,125,0,27,2014-12-02T13:40:19.000Z,山田孝之 cm 映画、ドラマで活躍!山田孝之 cm CMヱヴァンゲリヲン,22
aJjWYuahXYM,1583412,7353,394,0,541,2012-03-13T17:03:44.000Z,Thirsty? Lemon Lemon Lemon,24
sC1KiT4GvdM,17303,50,5,0,4,2015-06-09T20:14:43.000Z,Powers Rangers Zeo Movie VHS Opening 1996,22
7m77fd5FSLg,12500,18,3,0,13,2010-04-10T02:01:36.000Z,"July 18\,1991 Commercial Block",24
A6FAHoL4QSE,11731,11,1,0,14,2008-12-10T14:29:37.000Z,NC State basketball vs. UNLV 1990,17
_8sh9KNFJN4,1881,13,1,0,4,2011-12-26T01:20:02.000Z,Pool Cleaning Ad : Hi Josh Commercials,27
IeA9eJBFJMU,18454,39,2,0,15,2010-05-07T16:53:48.000Z,Tanda 2 TELEFE 2003,24
E7BgqjNlrYQ,8657,26,9,0,0,2011-10-25T15:33:30.000Z,POVIJEST CEDEVITE,24
AJOQS1SC5tE,2758,2,3,0,1,2010-10-07T12:56:41.000Z,ABS-CBN Commercial Break 8:34-8:38 PM October 7. 2010,24
HGKjaHhEkV0,1724,2,0,0,1,2010-09-18T16:02:28.000Z,TV4 - Reklamblock 2002-01-xx (2),24
WnM3xAHPUTc,16663,38,32,0,24,2010-01-04T23:11:06.000Z,"Franja Electoral Presidencial\, Segunda Vuelta 2010 - Sebastian Piñera",25
8UU8FGlGu9o,2234,3,0,0,1,2010-07-11T09:56:24.000Z,Good Old American Family Dinner (Vintage Commercial Spoof),23
#NAME?,2041554,472,28,0,19,2015-07-16T05:19:08.000Z,Fortis Healthcare | #AllForHope,29
LOoxIo307nQ,25142,86,2,0,25,2014-06-06T01:19:39.000Z,NFL on FOX - 1996 Eagles vs 49ers - NFC Wild Card Playoff,17
VI-_IcnMgIo,41889,197,8,0,29,2015-02-01T02:46:22.000Z,Kamen Rider Hibiki Commercials (English Sub),24
XRcVa__Fybo,4783,5,1,0,1,2013-02-17T22:12:16.000Z,Najsmesnije Reklame - 3 (Funniest Comercials Part 4),27
oNTzwEyGJjM,2734,2,5,0,0,2009-10-03T05:51:17.000Z,Pull Ups Potty Dance,1
K7k-MSaJ24k,90698,135,12,0,NULL,2006-05-07T05:53:53.000Z,Best Commercials,23
C5fUZq5h_5Y,37152,74,3,0,17,2009-08-08T15:24:18.000Z,Mickeys Splash Dance,10
d1To0_K2TKc,85697,308,6,0,71,2011-03-02T09:39:03.000Z,Vídeo de la campaña de Verti Seguros en televisión,22
kHDRTHbjw1w,4228,8,0,0,1,2011-10-07T20:19:29.000Z,August 2001 WCIU commercials (part 6),20
B2DsszNWog4,10246,8,0,0,0,2009-03-18T05:08:24.000Z,CM　JR ski ski,2
ssV4qWGa6Z8,37458,219,2,0,23,2010-10-22T02:08:18.000Z,"Panda Commercial - \Never Say No To Panda\""""",24
pZi6Bm9DfIw,1661,5,1,0,0,2009-01-09T12:12:48.000Z,E.ON FA Cup ads,17
sffP3g5Ok6Y,59821,149,9,0,29,2010-09-14T06:17:03.000Z,Panda Cheese Commercial (Foreign),23
yzVQ_0vy8ZI,5888,5,1,0,0,2009-03-06T20:28:59.000Z,11/3/1994 WFLD/FOX Commercials (Part 2 of 6),24
iMk5odqwKec,7609,18,1,0,6,2009-03-16T06:36:21.000Z,TV4 Trailer + reklam (1993),24
#NAME?,19228,16,0,0,0,2009-03-23T00:16:35.000Z,Marley and me - Trailer español,1
lcOvLeKX8TM,175001,516,20,0,188,2008-01-11T21:47:04.000Z,Fountains of Wayne - Stacy's Mom,10
HtLPSTyYe7I,5420,11,0,0,0,2013-01-12T17:03:32.000Z,El mejor papá del mundo (comercial),24
aqmWQ4dmwUI,75240,90,17,0,65,2014-03-14T12:54:02.000Z,Show Tv Reklam Kuşağı Kasım 2003,1
PIlzfViDFbQ,3136,1,2,0,1,2012-04-17T00:27:36.000Z,Channel 4 Adverts 2009 (12),24
9vV0XX_3eJM,12547,6,3,0,0,2010-04-08T19:13:40.000Z,Read and Share Unit 1 LONG PROMO,27
vFoScKX6_GQ,1940,1,0,0,0,2011-10-06T19:44:09.000Z,Comerciales del 2011 - Parte 71,24
bNofsFYssIs,272359,2240,55,0,284,2012-02-04T11:23:01.000Z,All Lotte Fit's Commercial,24
oLDOVgYUgsM,63690,195,5,0,50,2009-07-18T20:29:10.000Z,80's Commercials Vol. 77,24
U6hxW9purwA,3398,18,1,0,2,2011-12-18T17:17:04.000Z,¿Recuerdas estos anuncios de Banco Industrial?,1
pd8Z-N14uuw,7760,25,2,0,5,2013-02-14T02:33:51.000Z,コカ・コーラ　1988 1989コカコーラ  CM集 flv,22
JW1w-RK4SZ0,274413,1332,71,0,230,2011-06-26T05:16:01.000Z,SonicWhisk: Commercial: Katherine Scarlet Martin,26
xb1OjdbKbfM,1607,4,3,0,0,2010-12-21T21:00:27.000Z,Reel Young & Rubicam Buenos Aires 2010,1
rHwZ0WfkShQ,8403,7,0,0,1,2013-02-26T02:19:30.000Z,"Fox Family Commercials December 24\, 1999 Break 7",24
IMYXInY6Iis,1493,7,0,0,1,2012-05-31T18:19:46.000Z,Nike Cricket Commercial {Mayank Moti},24
1swTn6Ramoo,2446,5,0,0,0,2009-08-06T23:50:19.000Z,Trunk Monkey,24
3-5YcwQZBmY,6328,15,2,0,2,2014-03-28T01:41:54.000Z,CRE00120 Knorr Sinigang Asim Kilig (Sour Shake),22
ZlbLMCW-fLQ,11377,11,15,0,1,2009-01-25T10:33:38.000Z,English TV Commercial - KitKat,24
_BtEdnJwOR8,2417,2,0,0,0,2011-02-26T01:58:24.000Z,Walt Disney World Tip For Today Loop 2001,19
hZ_0vclb210,3605,NULL,NULL,0,NULL,2012-07-21T21:24:41.000Z,The Making of the Honda Cog Advert,2
HxqGZQHV2wQ,18689,86,0,0,25,2011-12-18T22:45:50.000Z,80's Commercials Vol. 277,24
hPRBrsWbM28,14398,39,1,0,5,2015-07-27T03:17:55.000Z,"Fox Kids commercial breaks (February 19\, 1994)",24
pk9cyFLsvTg,1822,NULL,NULL,0,NULL,2014-09-24T18:29:08.000Z,JANG KEUN SUK★2014.09.24 Yalget CM making,24
ZsAS98UUzS8,1877,3,0,0,0,2011-12-14T02:42:54.000Z,"NBC Commercial Breaks-\Annie\"" (5/1988)-Part 3 of 5""",24
l_7T68VOqec,6878,10,2,0,4,2010-05-19T21:28:04.000Z,Tanda 2 EL TRECE Satelital 18-05-10,24
Mdzg32qSalE,5414,23,4,0,2,2014-02-09T06:55:30.000Z,Comercial Speedy Verano 2014,17
wP4qQhsbkxA,2847,7,2,0,0,2012-10-23T06:48:49.000Z,FIAT 500 2011 Commercial song  (TV AD),2
49MKe1fdaFU,4412,10,1,0,3,2008-10-22T18:29:07.000Z,Propagandas com Kiko Bertholini,22
Sd4C8_FMdjA,2435194,6199,179,0,1754,2007-02-21T14:54:28.000Z,Alfonso Ribeiro Breakin' and Poppin',22
G2MhAFt6ouQ,1559,20,0,0,2,2009-06-22T13:27:57.000Z,Japanese Fanta Commercial,23
FQ0--0ZsSFk,2974,14,0,0,0,2009-05-13T01:11:06.000Z,Fire Emblem Akatsuki no Megami JPN Commercial 3,20
USIowLhnUss,150392,761,33,0,34,2013-09-17T15:42:57.000Z,Don't Say No To Panda - Advertisement,22
ONDxnLUycsM,13552,28,3,0,1,2014-12-03T00:31:10.000Z,2000s Commercials (2002),24
dl8zmIYIqtk,14805,8,2,0,3,2010-10-26T06:45:30.000Z,"Ads@6 TV3\, 21 October\, 2010",28
lQyq0sgJlQY,6742,15,4,0,2,2012-08-09T13:23:27.000Z,Mother Dairy Corporate Film,1
fo5OWyLhZb4,19927,NULL,NULL,0,NULL,2008-03-02T15:21:00.000Z,Saki Aibu TVCM #3,24
m-RJ6wRmfcE,55432,70,6,0,4,2007-05-15T07:05:18.000Z,"Roger Federer Commercial \Nationale Suisse\"" making of""",17
HLS-DxXFS3I,60631,181,9,0,42,2007-04-30T18:21:46.000Z,KENNER TOY COLLECTION 1970's,1
kUGt9GnTwak,1381,3,0,0,3,2010-07-16T21:30:17.000Z,Mo'Tato commercial,23
6nRpXyCQaCc,1221,13,0,0,3,2010-03-09T19:21:38.000Z,Nemesis (1993) TV Spots,24
Uzn0uoAjNYw,10900,18,0,0,3,2014-02-09T17:47:49.000Z,Cartoon Network Commercial Break 1999 #7,24
krH9ep-Qijg,18072,22,3,0,3,2010-11-01T08:48:03.000Z,Pampers TVCs Asia 1997 8,24
NjFYbqTCvfk,3697,0,1,0,0,2012-12-05T18:05:14.000Z,фильм Билет на Vegas 2012 трейлер + торрент,1
8-HzRBC5YZ4,6189,3,1,0,0,2010-03-18T21:59:23.000Z,"Ads@6\, TV3 News Advertising\, 12 March 2010",22
eUfcTZXHsU4,34702,47,7,0,13,2008-02-07T20:28:30.000Z,Knight Rider Inspired Commercial - Mike & GITT From OPET,24
VJ3bdCn1Ns0,8578,17,3,0,4,2007-09-03T05:36:58.000Z,Kool Kafe - Bin Bole Jo Bole,24
ENGZCNxI8VE,6323,NULL,NULL,0,5,2014-03-02T23:05:02.000Z,Bombril - Ivete e Bombril - Dança da Limpeza - Comercial de TV,22
1Azo1u2_xxY,5444,42,1,0,0,2012-09-26T21:54:59.000Z,Tooned McLaren Episódio 6 Legendado PT-BR,24
#NAME?,12657,28,3,0,11,2007-10-03T20:06:48.000Z,Matts Commercials,24
yBtF4k3WbAw,3926,99,0,0,3,2014-05-03T01:03:58.000Z,"Não precisa ser heroi\, basta ser bondoso.",22
mnZdtNsadrM,699498,2170,207,0,51,2014-07-02T05:51:58.000Z,Har Ghar Amul Ghar- Ice-cream,1
7zmMqSMBWzM,4602,74,0,0,3,2014-02-01T18:10:24.000Z,1960 Plymouth Commercial  -  Shake Rattle & Roll,2
#NAME?,49960,107,5,0,19,2010-11-08T23:08:33.000Z,BrightFeet TV Commercial,24
rTSvG-44YKg,4544,10,0,0,4,2009-10-21T02:04:11.000Z,"David in Adidas Commercial \Basketball is a Brotherhood\""""",17
fNgB04JW1xo,11583,19,2,0,2,2013-06-17T04:09:52.000Z,"1990 \Sounds of the Seventies\"" Collection commercial""",10
XjMePSPqlhs,2984,3,1,0,0,2012-09-08T17:24:57.000Z,Reklamy Polsat - fragment 2003r.,22
G0af5re_4VQ,14287,5,2,0,2,2009-11-07T20:01:36.000Z,2-24-2002 CBS/WBBM commercials (part 2 of 4),24
F1LnSVIQ5PE,1509,4,0,0,0,2009-03-19T12:38:57.000Z,"Channel 3 Telethon Commercial \Churchill\""""",1
q4isA5TcUWM,162167,765,16,0,11,2014-01-21T01:46:52.000Z,Canción Anuncio Coca Cola  Volvámonos Locos  Febrero 2013720p H 264 AAC,24
nCSFN42Rmbk,2590,4,0,0,1,2011-03-15T23:32:45.000Z,November 1994 WPWR commercials (Part 31),24
KdBq5zhQQlI,81636,82,9,0,33,2012-09-27T18:10:18.000Z,PBS P-Pals R.I.P. 5 (WVIZ Tribute; some extended indents),24
enHF4cJ_8Y8,56157,662,61,0,45,2012-02-20T23:09:13.000Z,JAPANESE COMMERCIALS | 2012 HIGHLIGHTS | WEEK 07,24
UYwGUkOzghE,225206,604,136,0,53,2014-07-01T03:25:37.000Z,"dtac \the power of love\"" TVC (Official HD): dtac TV commercial (Norsk)""",10
x4VIjqo_83A,6570,13,0,0,0,2010-11-29T13:34:46.000Z,Paddy Steer & Anthony Burnside - Love Creeps Softly(Spot Morellato).wmv,10
UanmNBsOXMg,8613,25,0,0,4,2010-05-19T10:21:10.000Z,galup.avi,24
C-x3TKWymTE,9283,6,1,0,2,2008-03-14T11:17:00.000Z,backstage spot Citroen c3 gold,26
Ann_sKURCGc,8454,52,0,0,10,2010-07-27T00:56:23.000Z,1963 Commercials,22
WtoVTLv068s,7681,13,2,0,3,2011-09-15T18:15:57.000Z,Tandas Comerciales Megavisión (Julio 1995),24
Yro4sNUHsL8,8808,25,4,0,0,2013-06-30T14:14:56.000Z,โฆษณาปี 2533 ชุดที่  6,24
F29T_hVQO2M,2716,NULL,NULL,0,0,2010-04-17T10:49:13.000Z,America's Test Kitchen: Let's Get Cooking USA Commercial 2,20
vFm9xc3I-zY,1262,0,0,0,3,2009-10-09T14:52:48.000Z,TVS | Adverts and continuity | 28/04/1984,24
VMqrVRQiCbg,2272,9,2,0,1,2011-01-24T13:31:36.000Z,alte Werbung Werbeblock Sat.1 1990,1
r3Vs1QEnAig,320082,96,6,0,21,2007-09-06T20:03:43.000Z,Japanese CFs 1988-Sep 昭和六十三年・車だらけの懐かしいＣＭ（再）,2
oFurMhiXZ5Y,23576,18,6,0,3,2009-09-22T06:43:00.000Z,いすゞ 「エルフ CM曲」【MEIKO】,2
Q0TQ0lB_vCM,9782,10,0,0,2,2009-05-09T21:47:05.000Z,1/20/2003 CBS Daytime ads (Part 6 of 8),24
Rp2pbTe4NzU,8715,6,0,0,1,2011-06-08T03:26:50.000Z,TBS Superstation Commercials 2002 Part 5,24
Uz-SZlfYahI,765033,451,186,0,1,2014-10-07T04:15:08.000Z,QUẢNG CÁO HẠT NÊM NAM NGƯ MỚI NHẤT 2014 CHO BÉ YÊU,22
JDba4hU7YYw,8666,47,0,0,0,2012-02-20T13:19:24.000Z,Проблемы на дороге? Просто выпусти ОБЕЗЬЯНУ!,2
D8luBOZ84VI,27649,43,5,0,2,2014-03-20T12:24:22.000Z,和田アキ子「まさか来るとは」　 「進撃の巨人」CMに起用！　会見(1),24
2xnpVGcm8SE,20345,65,1,0,6,2013-01-01T03:47:29.000Z,โฆษณาคั่นละคร วันนี้ที่รอคอย (2536),24
1qqGjc2M2bQ,8736,12,2,0,5,2012-04-27T13:20:28.000Z,お天気情報（新作）,24
wPmJ1uGoG6M,9869,8,0,0,2,2008-06-06T03:16:13.000Z,ITV LWT Commercial Break 2000: #3,24
YXxDvC5wWGA,8865,17,0,0,2,2010-04-05T10:48:54.000Z,Oriental Princess - MAYA Limited Edition,22
BqqyXNqtyvc,84599,149,24,0,28,2010-09-20T08:00:42.000Z,Nissan Juke TV Advert,2
GfMM4zZ1i8I,5392,4,0,0,1,2008-03-30T02:24:03.000Z,WEWS/ABC Commercials part 11 8/1987,24
_QdXd6vCNEk,16570,84,0,0,42,2010-09-22T21:12:26.000Z,80's Commercials Vol. 173,24
U2GaEpFRwM4,3619,5,4,0,2,2013-05-23T13:23:11.000Z,Channel 4 Adverts 2002 (47),24
TSx6W-n8daY,43950,310,6,0,55,2014-09-10T00:22:19.000Z,Mario Kart History - Mario Kart 8 TV commercials,20
x9YN4zUupek,4152,15,0,0,11,2011-05-19T16:42:56.000Z,SBT Intervalo Comercial - Jô Soares Onze e Meia 1990 - Parte 02,24
H36ySHag2qo,74571,63,2,0,12,2010-06-16T06:23:56.000Z,Comerciales Mundial 2010 Davivienda,23
mHFK609Cicw,30464,43,2,0,2,2009-07-30T14:52:57.000Z,Theatrical Trailer: Do Knot Disturb(GOVINDA NEW MOVIE),24
KxPTAhrVxSs,13860,19,0,0,5,2008-04-01T13:08:45.000Z,The making of the Carlsberg Sport commercial,1
AavSwSMomQg,98658,18,2,0,3,2008-08-27T14:24:05.000Z,なつかしＣＭ１９９０,24
Egb4h5VIQ90,15448,79,0,0,NULL,2008-10-10T12:23:25.000Z,⑤セナ　プレリュードＣＭ撮影　SENNA　PRELUDE,2
DslUC3wByd8,19371,118,25,0,53,2011-10-06T21:18:37.000Z,Steve Jobs Apple Legacy : MAC VS PC battle #1,24
7EFAyDPsc14,24585,72,5,0,23,2013-11-06T07:19:06.000Z,1990年に流れていたパナソニックのCM,22
_tU8VzdZ0sM,10461,5,2,0,7,2009-09-21T05:26:24.000Z,"NBC/WMAQ Daytime ads - May 2nd\, 1997 (part 12)",24
D1F9R-8sNwc,1274,6,2,0,3,2007-04-14T04:32:27.000Z,RE4 Wii Commercial,24
90W2OtLx8nk,86787,86,14,0,52,2009-11-07T13:31:43.000Z,Toy Story 3 Trailer Backwards,1
zFP66HFNyI0,4541,1,1,0,0,2013-11-27T07:23:43.000Z,夕食サポート「まいくる」サービス説明,29
6E0oTKd9vuY,2861,6,0,0,1,2014-10-05T11:39:47.000Z,90s Commercials (1997),24
CkadraQxsQ8,1556,6,0,0,0,2009-12-12T00:18:51.000Z,Making of  CM ｢がんばれネオハイトップ｣ (1／3),24
cZRRBCEMJdQ,23585,109,5,0,2,2010-01-18T06:47:13.000Z,اعلانات كوكا كولا .. شجع منتخب مصر,17
AK_mtFrDKu4,11605,20,1,0,4,2014-11-27T18:10:53.000Z,Opening To Last Action Hero 1993 VHS,1
0MQSfXOwZSk,1322,2,4,0,4,2009-11-02T01:18:11.000Z,The Worst Commercials,23
bbHzBLoTcrk,6854,19,1,0,4,2013-12-20T14:04:47.000Z,Рекламный блок НТВ 2001г. (4),26
8aJ_J2SJyfY,3701,1,0,0,0,2010-07-18T19:38:21.000Z,February 1996 NBC/WMAQ commercials (part 3 of 14),24
hyspiP8Gwhk,4634,NULL,NULL,0,NULL,2010-09-02T10:16:29.000Z,2009 - Il Gran Pandoro e I Golosoni,1
jYxzOfuH5fA,6461,6,1,0,3,2007-11-03T09:00:12.000Z,kam fan hong kong Coke 365 days,1
mzCCPq2LfsE,98053,697,9,0,26,2010-01-06T20:54:56.000Z,Ellen Degeneres - Covergirl Commercial 2010 + Making of,22
Sk2nkSb1qlI,30379,38,1,0,1,2011-08-27T18:42:07.000Z,いいなCM　明治　小泉今日子 村上知子 木下優樹菜 広末涼子 ミルクチョコレート CM集,24
vAUL1GRtj_o,3324,1,0,0,4,2010-11-16T05:12:39.000Z,November 1994 WPWR Kids commercials (part 17),24
fDl4il2eUtc,3656,8,0,0,0,2011-04-22T07:36:02.000Z,TVC Meiji นมสดเมจิ...,24
1TbiX3l8fwY,2872,16,0,0,4,2011-08-29T19:14:25.000Z,Inuyasha Adult Swim Break between Ep 61,24
aAvHgMLB5-s,5280,8,1,0,1,2012-04-24T14:12:56.000Z,ITV3 Adverts 2009 (5),24
SoU-s4x25Es,134645,189,24,0,13,2009-01-08T00:53:40.000Z,El hijo de Rambow - Trailer,1
q-Uk9JMFbyo,4787,NULL,NULL,0,NULL,2014-07-08T15:35:11.000Z,"AUDIO COMERCIAL \,  AUDIO PARA CONMUTADOR  PARA RADIO Y TV",10
Wlds9z6_4KQ,7014,20,2,0,10,2015-04-14T21:53:40.000Z,Curl A Dog™,26
kdH679iMsPg,16968,193,1,0,6,2014-04-08T21:04:29.000Z,El héroe anónimo (en español),25
lXLSAQIafns,19914,30,2,0,14,2012-03-04T22:11:37.000Z,"Cartoon Network commercials - July 16\, 2004 - #4",24
wcZhY_Zo-yg,2921156,34467,305,0,5030,2011-06-17T21:13:53.000Z,Why Robin Williams has called his daughter Zelda ?,20
KYq-Nt3F9DM,15216,43,0,0,0,2014-06-12T12:05:14.000Z,Adriana Lima'lı KIA Dünya Kupası 2014 Reklam Filmi,22
WAzkXtS0sRM,12317,10,4,0,0,2013-02-09T04:54:00.000Z,懐かしCM 1997-2,24
ub0d6cDTG5w,4807,5,0,0,0,2012-07-02T00:14:56.000Z,ITV2 Adverts 2009 (12),24
ER_xmC-LAwA,3247,5,0,0,3,2012-02-08T11:40:54.000Z,פרומואים ערוץ 3 2000,24
y2D-G1_QdlA,62848,214,7,0,10,2010-06-09T00:41:21.000Z,Comercial adidas Originals -  Star Wars™- Guerra de las Glaxias - Cantina 2010 - David Beckham,24
4sgy3SUedfQ,5395,5,3,0,NULL,2013-07-26T00:26:50.000Z,July 2013 Commercial Break #5,24
zg_cXxYBJps,6143,16,1,0,12,2009-11-02T02:57:14.000Z,More vintage tv ads from 1983 VHS tape.,24
br-46KIFzyI,3295,8,2,0,0,2012-01-05T16:54:43.000Z,Нереально красивая реклама Audi,22
hGMkC0iRNKE,3285,13,1,0,1,2009-06-09T22:36:34.000Z,Retro Commercials | Part 1,24
MqV7twlblVY,1743,3,0,0,0,2012-01-15T19:44:11.000Z,Sabato 21 Settembre 1991 - Rete 4 - Sequenza spot e promo (4/6),24
PmKsTagaDs4,49680,50,4,0,4,2010-10-22T14:48:03.000Z,東海地方のCM（2009年秋）,24
Uck5Vbdm2s4,2359,8,1,0,0,2013-05-30T12:31:42.000Z,RTE 1 CONTINUITY 1997,24
4iQFcBseLuY,8316,8,3,0,3,2010-04-07T20:30:24.000Z,ABC Commercial Break 3 - April 1997,24
uVBQ_kk-LBU,40302,132,4,0,17,2011-04-28T09:01:35.000Z,FIONA FUNG 馮曦妤 最新廣告歌大集合!,10
gfQkDRxXEzg,3292,8,1,0,1,2010-04-06T11:18:22.000Z,yishai commercials 1987-1989,10
FJp93Ny5o7E,1900,9,2,0,1,2007-09-10T13:54:03.000Z,Byggmakker Reklamen :D,23
MmS9f4TIXPI,4880,15,0,0,6,2010-10-22T22:19:36.000Z,CKND - 10 Years Together (1985),24
u6vi_pC-k-g,7408,7,1,0,NULL,2014-06-11T19:18:07.000Z,Everything you want to know about The Escape Pod in two minutes.,26
KDcGzxTXBgs,28523,7,1,0,1,2010-03-10T15:16:58.000Z,CMソングが鮮やかなハウスにメイクアップ！,10
oROASmVBJxg,15187,10,4,0,4,2012-11-13T09:44:06.000Z,Best Toys Of 2012 - Hot Holiday Toys For Christmas,22
aWTEtKyfOT4,9937,12,2,0,2,2014-08-14T15:25:41.000Z,Opening To Kazaam 1997 VHS (Canadian Print),1
xBc9C345HWE,191036,894,25,0,60,2015-02-20T10:53:01.000Z,泣けるCM マルコメ味噌 父娘の感動する話／料亭の味 カップみそ汁 夜食篇／即席生みそ汁　単身赴任篇,24
B5vsGeVahWs,11965,50,1,0,10,2010-02-25T17:58:18.000Z,Monkee Monday bumpers,27
Dd_e5cn9nCg,4717,12,3,0,1,2015-07-12T10:35:24.000Z,"Program Pierwszy - Blok reklamowy\, komunikat i spot z czerwca 2003 roku",1
5BiBFO7uaxg,2723,2,0,0,1,2008-05-07T16:38:55.000Z,D&AD Awards - Broadcast Innovations - Ad Auction,1
kGSOQTOYm7E,28904,36,34,0,13,2010-01-28T15:47:24.000Z,2010 Super Bowl TV Ads: Audi Green Police Spots,2
x96DZOLiPAo,2467,4,2,0,0,2011-04-10T14:03:24.000Z,Lulu LOVES the Kozy Shack Pudding Commercial,24
66M2WwkfFtA,1787,1,1,0,0,2012-10-02T04:57:23.000Z,Evolução dos Comerciais de Refrigerante - PEPSI.avi,24
puw3T2PGlpE,66458,126,13,0,53,2006-06-01T17:16:29.000Z,Pepsi Commercial China,24
YGGxJAALlKk,7683,36,0,0,12,2011-01-17T01:09:39.000Z,"Vintage KLFY TV-10 Video from Ca. 1968-75\, Part One",24
i0Cbd8rzBLw,5780,7,0,0,0,2008-01-18T22:53:11.000Z,Vintage Timex Commercial,22
YAoxU7TmarE,4941,12,0,0,1,2011-03-04T10:45:26.000Z,Candan Erçetin GİT Official Original Video Klip,10
